		 Art.Nr.									   Artikelbezeichnung											Preis D			Preis CH			   VE																																		 Kategorie				   Unterkategorie																																							   Lagerbestand																																																																																																																														Farbe			Gr��e		  Kennzeichen													
         372900,               ,Engel Fiona LaPerla INSPIRIO� creme 34cm,Engel Fiona LaPerla INSPIRIO� creme 34cm,   19.99,       0,   25.99,       0,     1,      ,      ,      ,        ,          ,          ,        34,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,             34,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , , ,                    ,                    ,                    ,               ,           26.5,                    ,34        ,0       ,0       ,0       ,0       ,0       ,0,
         373117,               ,       K�bel Heather INSPIRIO� creme 8cm,       K�bel Heather INSPIRIO� creme 8cm,    2.29,       0,    3.19,       0,    12,      ,      ,      ,        ,          ,          ,        47,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             47,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          creme,           10.5,              379171,47        ,0       ,0       ,0       ,0       ,0       ,0,
         373120,               ,      K�bel Heather INSPIRIO� creme 16cm,      K�bel Heather INSPIRIO� creme 16cm,    6.99,       0,    9.79,       0,     4,      ,      ,      ,        ,          ,          ,        38,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             38,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          creme,             20,              379171,38        ,0       ,0       ,0       ,0       ,0       ,0,
         373121,               ,      K�bel Heather INSPIRIO� creme 19cm,      K�bel Heather INSPIRIO� creme 19cm,    8.99,       0,   12.59,       0,     2,      ,      ,      ,        ,          ,          ,        29,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             29,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          creme,             25,              379171,29        ,0       ,0       ,0       ,0       ,0       ,0,
         373122,               ,      K�bel Heather INSPIRIO� creme 20cm,      K�bel Heather INSPIRIO� creme 20cm,   12.99,       0,   18.19,       0,     1,      ,      ,      ,        ,          ,          ,        19,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             19,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          creme,             30,              379171,19        ,0       ,0       ,0       ,0       ,0       ,0,
         373158,               ,         K�bel Rock INSPIRIO� creme 21cm,         K�bel Rock INSPIRIO� creme 21cm,   11.99,       0,   16.79,       0,     4,      ,      ,      ,        ,          ,          ,        20,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             20,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          creme,           23.5,              379159,20        ,0       ,0       ,0       ,0       ,0       ,0,
         373222,               ,          Vase Rock INSPIRIO� creme 27cm,          Vase Rock INSPIRIO� creme 27cm,    7.99,       0,   11.19,       0,     4,      ,      ,      ,        ,          ,          ,        52,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             52,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          creme,             27,              379159,56        ,0       ,0       ,0       ,0       ,0       ,0,
         373223,               ,          Vase Rock INSPIRIO� creme 36cm,          Vase Rock INSPIRIO� creme 36cm,   11.99,       0,   16.79,       0,     4,      ,      ,      ,        ,          ,          ,         4,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              4,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          creme,             36,              379159,8         ,0       ,0       ,0       ,0       ,0       ,0,
         373410,               ,    Jardiniere Rock INSPIRIO� creme 24cm,    Jardiniere Rock INSPIRIO� creme 24cm,   11.59,       0,   15.59,       0,     4,      ,      ,      ,        ,          ,          ,        12,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                   JARDINIEREN,                              ,                    , ,               ,               ,                                    ,               ,               ,             12,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          creme,           13.5,              379159,12        ,0       ,0       ,0       ,0       ,0       ,0,
         373522,               ,  Leuchte Spiralo INSPIRIO� creme|sand S,  Leuchte Spiralo INSPIRIO� creme|sand S,      59,       0,      76,      65,     1,      ,      ,      ,        ,          ,          ,         3,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,              3,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , , ,                    ,                    ,                    ,               ,             37,                    ,3         ,65      ,0       ,0       ,0       ,0       ,0,
         375112,               ,         K�bel Massimo black chrome 21cm,         K�bel Massimo black chrome 21cm,    7.99,       0,   10.99,       0,     2,      ,      ,      ,        ,          ,          ,        38,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             38,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,   black chrome,        D21xH23,              375108,38        ,0       ,0       ,0       ,0       ,0       ,0,
         375113,               ,       K�bel Principale selen rot 15.5cm,       K�bel Principale selen rot 15.5cm,    3.99,       0,    5.59,       0,     6,      ,      ,      ,        ,          ,          ,         6,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              6,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      selen rot,           11.5,              375113,6         ,0       ,0       ,0       ,0       ,0       ,0,
         375115,               ,       K�bel Principale selen rot 20.5cm,       K�bel Principale selen rot 20.5cm,    8.99,       0,   12.59,       0,     2,      ,      ,      ,        ,          ,          ,        10,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             10,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      selen rot,           15.5,              375113,10        ,0       ,0       ,0       ,0       ,0       ,0,
         375116,               ,          Vase Principale selen rot 30cm,          Vase Principale selen rot 30cm,   19.99,       0,   27.99,       0,     1,      ,      ,      ,        ,          ,          ,        20,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             20,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      selen rot,             30,              375113,20        ,0       ,0       ,0       ,0       ,0       ,0,
         375117,               ,          Vase Principale selen rot 40cm,          Vase Principale selen rot 40cm,   36.99,       0,   49.99,       0,     1,      ,      ,      ,        ,          ,          ,        23,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             23,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      selen rot,             40,              375113,23        ,0       ,0       ,0       ,0       ,0       ,0,
         375123,               ,               Vase Principale gr�n 30cm,               Vase Principale gr�n 30cm,   19.99,       0,   27.99,       0,     1,      ,      ,      ,        ,          ,          ,        12,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             12,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           gr�n,             30,              375113,12        ,0       ,0       ,0       ,0       ,0       ,0,
         375124,               ,               Vase Principale gr�n 40cm,               Vase Principale gr�n 40cm,   36.99,       0,   49.99,       0,     1,      ,      ,      ,        ,          ,          ,        10,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,             10,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           gr�n,             40,              375113,10        ,0       ,0       ,0       ,0       ,0       ,0,
         375127,               ,           K�bel Gotham matt platin 13cm,           K�bel Gotham matt platin 13cm,    2.59,       0,    3.99,       0,     6,      ,      ,      ,        ,          ,          ,        48,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             48,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    matt platin,           11.5,              375127,66        ,0       ,0       ,0       ,0       ,0       ,0,
         375128,               ,         K�bel Gotham matt platin 14.5cm,         K�bel Gotham matt platin 14.5cm,    3.99,       0,    5.99,       0,     4,      ,      ,      ,        ,          ,          ,        74,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             74,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    matt platin,           14.5,              375127,86        ,0       ,0       ,0       ,0       ,0       ,0,
         375130,               ,           K�bel Gotham matt platin 21cm,           K�bel Gotham matt platin 21cm,    9.99,       0,   13.99,       0,     2,      ,      ,      ,        ,          ,          ,        14,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             14,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    matt platin,             20,              375127,18        ,0       ,0       ,0       ,0       ,0       ,0,
         375131,               ,           K�bel Gotham matt platin 23cm,           K�bel Gotham matt platin 23cm,   14.99,       0,   19.99,       0,     1,      ,      ,      ,        ,          ,          ,        20,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             20,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,    matt platin,           22.5,              375127,22        ,0       ,0       ,0       ,0       ,0       ,0,
         375132,               ,           K�bel Massimo selen gr�n 13cm,           K�bel Massimo selen gr�n 13cm,    1.99,       0,    2.79,       0,     6,      ,      ,      ,        ,          ,          ,         3,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              3,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     selen gr�n,        D13xH11,              375108,3         ,0       ,0       ,0       ,0       ,0       ,0,
         375150,               ,                 K�bel Bella grau 15.5cm,                 K�bel Bella grau 15.5cm,    5.99,       0,    8.39,       0,     4,      ,      ,      ,        ,          ,          ,         4,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              4,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           grau,      D15.5xH18,              375148,4         ,0       ,0       ,0       ,0       ,0       ,0,
         375151,               ,                   K�bel Bella grau 17cm,                   K�bel Bella grau 17cm,    7.99,       0,   11.19,       0,     4,      ,      ,      ,        ,          ,          ,        27,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             27,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           grau,        D17xH20,              375148,27        ,0       ,0       ,0       ,0       ,0       ,0,
         375152,               ,                   K�bel Bella ros� 11cm,                   K�bel Bella ros� 11cm,    2.99,       0,    4.19,       0,     9,      ,      ,      ,        ,          ,          ,        45,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             45,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           ros�,        D11xH13,              375148,45        ,0       ,0       ,0       ,0       ,0       ,0,
         375154,               ,                 K�bel Bella ros� 15.5cm,                 K�bel Bella ros� 15.5cm,    5.99,       0,    8.39,       0,     4,      ,      ,      ,        ,          ,          ,        16,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             16,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           ros�,      D15.5xH18,              375148,16        ,0       ,0       ,0       ,0       ,0       ,0,
         375155,               ,                   K�bel Bella ros� 17cm,                   K�bel Bella ros� 17cm,    7.99,       0,   11.19,       0,     4,      ,      ,      ,        ,          ,          ,        28,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             28,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           ros�,        D17xH20,              375148,28        ,0       ,0       ,0       ,0       ,0       ,0,
         375157,               ,               K�bel Bella bronze 13.5cm,               K�bel Bella bronze 13.5cm,    5.59,       0,    7.79,       0,     6,      ,      ,      ,        ,          ,          ,        12,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             12,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,         bronze,      D13.5xH16,              375148,12        ,0       ,0       ,0       ,0       ,0       ,0,
         377503,               ,Leuchte Bellucci Inspirio champ.horiz S ,Leuchte Bellucci Inspirio champ.horiz S ,    64.9,       0,      84,       0,     1,      ,      ,      ,        ,          ,          ,         9,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,              9,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , , ,                    ,                    ,                    ,               ,               ,                    ,9         ,0       ,0       ,0       ,0       ,0       ,0,
         377504,               ,Leuchte Bellucci Inspirio champ.horiz L ,Leuchte Bellucci Inspirio champ.horiz L ,     109,       0,     139,       0,     1,      ,      ,      ,        ,          ,          ,         3,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,              3,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , , ,                    ,                    ,                    ,               ,               ,                    ,3         ,0       ,0       ,0       ,0       ,0       ,0,
         377505,               ,Leuchte Bellucci Inspirio champ.vert. L ,Leuchte Bellucci Inspirio champ.vert. L ,     109,       0,     139,       0,     1,      ,      ,      ,        ,          ,          ,         6,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,              6,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , , ,                    ,                    ,                    ,               ,               ,                    ,6         ,0       ,0       ,0       ,0       ,0       ,0,
         378244,               ,    Vase Loulou INSPIRIO� soft ros� 29cm,    Vase Loulou INSPIRIO� soft ros� 29cm,   17.99,       0,   24.99,       0,     4,      ,      ,      ,        ,          ,          ,         2,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              2,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      soft ros�,             29,              378243,2         ,0       ,0       ,0       ,0       ,0       ,0,
         378245,               ,    Vase Loulou INSPIRIO� soft ros� 40cm,    Vase Loulou INSPIRIO� soft ros� 40cm,   22.99,       0,   29.99,       0,     4,      ,      ,      ,        ,          ,          ,         8,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         VASEN,                              ,                    , ,               ,               ,                                    ,               ,               ,              8,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      soft ros�,             40,              378243,8         ,0       ,0       ,0       ,0       ,0       ,0,
         378255,               ,     Vase Zazie INSPIRIO� soft azur 17cm,     Vase Zazie INSPIRIO� soft azur 17cm,    4.99,       0,    6.99,       0,     4,      ,      ,      ,        ,          ,          ,        15,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,             15,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      soft azur,             17,              378252,15        ,0       ,0       ,0       ,0       ,0       ,0,
         378256,               ,   Vase Zazie INSPIRIO� soft azur 22.5cm,   Vase Zazie INSPIRIO� soft azur 22.5cm,    5.99,       0,    8.39,       0,     4,      ,      ,      ,        ,          ,          ,        10,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,             10,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      soft azur,           22.5,              378252,10        ,0       ,0       ,0       ,0       ,0       ,0,
         378257,               ,     Vase Zazie INSPIRIO� soft azur 31cm,     Vase Zazie INSPIRIO� soft azur 31cm,    7.99,       0,   11.19,       0,     4,      ,      ,      ,        ,          ,          ,        19,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,             19,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      soft azur,             31,              378252,19        ,0       ,0       ,0       ,0       ,0       ,0,
         378260,               ,    Vase Zazie INSPIRIO� soft white 31cm,    Vase Zazie INSPIRIO� soft white 31cm,    7.99,       0,   11.19,       0,     4,      ,      ,      ,        ,          ,          ,        10,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,             10,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     soft white,             31,              378252,10        ,0       ,0       ,0       ,0       ,0       ,0,
         378266,               ,     Vase Minou INSPIRIO� soft azur 48cm,     Vase Minou INSPIRIO� soft azur 48cm,   12.99,       0,   27.99,       0,     4,      ,      ,      ,        ,          ,          ,        11,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,             11,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , , ,                    ,                    ,                    ,               ,             48,                    ,11        ,0       ,0       ,0       ,0       ,0       ,0,
         378274,               ,           Vase Piaff vintage touch 31cm,           Vase Piaff vintage touch 31cm,   30.99,       0,   39.99,       0,     1,      ,      ,      ,        ,          ,          ,        32,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,             32,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , , ,                    ,                    ,                    ,               ,             31,                    ,32        ,0       ,0       ,0       ,0       ,0       ,0,
         378275,               ,           Vase Piaff vintage touch 51cm,           Vase Piaff vintage touch 51cm,   34.99,       0,   44.99,       0,     1,      ,      ,      ,        ,          ,          ,        26,          ,     ,          ,     ,          ,     ,                       KERAMIK,                              ,                              ,                    , ,               ,               ,                                    ,               ,               ,             26,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , , ,                    ,                    ,                    ,               ,             51,                    ,26        ,0       ,0       ,0       ,0       ,0       ,0,
         379104,               ,         K�bel Poka INSPIRIO� creme 14cm,         K�bel Poka INSPIRIO� creme 14cm,    3.99,       0,    5.59,       0,     6,      ,      ,      ,        ,          ,          ,        96,          ,     ,          ,     ,          ,     ,                      INSPIRIO,                         K�BEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             96,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          creme,             16,              379104,96        ,0       ,0       ,0       ,0       ,0       ,0,
